"id";"idx";"LID";"Player";"Date_str";"Date";"Token";"BallSpeed";"LaunchAngle";"LaunchDirection";"ClubHeadSpeed";"ClubAngleFace";"ClubAnglePath";"BackSpin";"SideSpin";"SmashFactor";"ClubType";"DistToPinFt";"CarryDistFt";"TotalDistFt"
915;"155439";"018";"Paul";"1672991679173";"2023-01-06 15:54:39";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";80.86;31.794;-9.062;89.511;-10.439;-0.972;6533.0;1167.0;0.9;"1Wood";765.6;348.9;360.5
916;"155521";"018";"Afa";"1672991721974";"2023-01-06 15:55:22";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";122.944;12.381;-8.65;93.291;-9.659;-1.799;2316.0;1199.0;1.32;"1Wood";496.0;617.6;653.8
917;"155824";"018";"Paul";"1672991904334";"2023-01-06 15:58:24";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";81.236;21.343;-2.302;55.986;-2.118;-2.96;4665.0;-126.0;1.45;"Putter";737.7;1.4;28.1
918;"155926";"018";"Paul";"1672991966218";"2023-01-06 15:59:26";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";74.43;20.429;-5.993;51.222;-6.828;-2.94;4063.0;536.0;1.45;"4Hybrid";594.0;121.2;143.8
919;"160039";"018";"Paul";"1672992039547";"2023-01-06 16:00:40";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";78.44;24.031;-0.028;56.353;-1.169;3.95;5338.0;735.0;1.39;"5Iron";271.5;286.7;322.8
920;"160232";"018";"Afa";"1672992152978";"2023-01-06 16:02:33";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";84.083;16.093;2.126;69.18;2.819;-0.49;4908.0;-645.0;1.22;"9Iron";266.3;196.5;229.8
921;"160416";"018";"Paul";"1672992256223";"2023-01-06 16:04:16";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";52.93;33.159;4.934;54.762;6.61;-4.848;3764.0;-835.0;0.97;"3Wood";107.8;166.5;165.7
922;"160543";"018";"Afa";"1672992343456";"2023-01-06 16:05:43";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";67.625;25.26;1.674;46.9;3.009;-2.91;4524.0;-692.0;1.44;"SandWedge";13.8;221.9;258.9
923;"160855";"018";"Paul";"1672992535927";"2023-01-06 16:08:56";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";48.888;35.11;-3.371;51.722;-3.559;-2.779;5480.0;67.0;0.95;"7Iron";20.7;72.6;99.5
924;"161038";"018";"Paul";"1672992638668";"2023-01-06 16:10:39";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";10.545;0.004;1.006;10.019;2.68;0.0;-446.0;43.0;1.05;"Putter";0.4;0.3;20.7
925;"161135";"018";"Afa";"1672992695633";"2023-01-06 16:11:36";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";6.197;0.004;0.666;5.888;1.779;0.0;-154.0;22.0;1.05;"Putter";2.5;0.2;11.3
926;"161206";"018";"Afa";"1672992726832";"2023-01-06 16:12:07";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";5.467;0.004;-1.144;5.19;-3.049;0.0;-120.0;-23.0;1.05;"Putter";0.4;0.1;2.5
927;"161321";"018";"Afa";"1672992801477";"2023-01-06 16:13:21";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";83.847;25.975;2.584;57.625;4.21;-2.91;5679.0;-1005.0;1.46;"8Iron";54.1;374.0;389.5
928;"161449";"018";"Paul";"1672992889730";"2023-01-06 16:14:50";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";85.125;25.531;-1.832;67.194;-1.559;-2.759;6990.0;-202.0;1.27;"8Iron";21.3;381.5;400.0
929;"161619";"018";"Afa";"1672992979479";"2023-01-06 16:16:19";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";17.28;10.003;-3.25;29.877;-3.48;-2.99;1252.0;43.0;0.58;"SandWedge";25.3;4.8;29.9
930;"161656";"018";"Afa";"1672993016350";"2023-01-06 16:16:56";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";10.437;0.004;-0.492;9.916;-1.309;0.0;-437.0;-31.0;1.05;"Putter";2.8;0.3;22.5
931;"161803";"018";"Paul";"1672993083685";"2023-01-06 16:18:04";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";9.939;0.004;-2.687;9.444;-7.157;0.0;-396.0;-47.0;1.05;"Putter";5.2;0.2;25.8
932;"161850";"018";"Paul";"1672993130478";"2023-01-06 16:18:50";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";4.98;0.004;1.723;4.734;4.59;0.0;-100.0;23.0;1.05;"Putter";1.6;0.1;6.2
933;"161925";"018";"Afa";"1672993165738";"2023-01-06 16:19:26";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";4.789;0.004;-0.397;4.551;-1.059;0.0;-92.0;-12.0;1.05;"Putter";0.4;0.1;2.8
934;"162035";"018";"Afa";"1672993235094";"2023-01-06 16:20:35";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";105.958;3.524;-9.939;85.861;-11.46;1.103;171.0;578.0;1.23;"1Wood";1182.7;245.4;349.0
935;"162131";"018";"Paul";"1672993291962";"2023-01-06 16:21:32";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";123.22;10.552;-3.349;90.882;-3.819;-0.142;2064.0;598.0;1.36;"1Wood";939.3;569.7;655.3
936;"162257";"018";"Afa";"1672993377730";"2023-01-06 16:22:58";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";94.98;16.878;-3.779;67.194;-4.019;-2.88;4645.0;215.0;1.41;"5Iron";863.7;310.7;369.5
937;"162416";"018";"Paul";"1672993456816";"2023-01-06 16:24:17";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";114.93;1.036;-9.045;86.578;-15.0;-3.795;546.0;1232.0;1.33;"7Iron";683.0;30.5;267.9
938;"162528";"018";"Afa";"1672993528736";"2023-01-06 16:25:29";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";90.666;0.004;-8.789;76.805;-9.55;-3.141;13.0;-102.0;1.18;"3Wood";678.8;11.5;191.0
939;"162621";"018";"Paul";"1672993581983";"2023-01-06 16:26:22";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";89.486;18.077;-1.873;74.18;-1.95;-1.587;6025.0;75.0;1.21;"9Iron";312.1;340.1;377.5
940;"162725";"018";"Afa";"1672993645496";"2023-01-06 16:27:25";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";111.388;9.738;0.824;76.638;1.659;-4.947;1924.0;-839.0;1.45;"3Wood";243.7;306.1;435.1
941;"162819";"018";"Paul";"1672993699003";"2023-01-06 16:28:19";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";67.777;26.096;-4.394;61.534;-4.82;-1.758;3523.0;296.0;1.1;"3Wood";69.8;219.5;254.2
942;"162908";"018";"Afa";"1672993748408";"2023-01-06 16:29:08";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";64.33;27.745;3.065;56.048;4.38;-4.907;3332.0;-774.0;1.15;"3Wood";41.1;171.6;207.4
943;"162951";"018";"Paul";"1672993791995";"2023-01-06 16:29:52";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";28.309;39.062;-0.315;40.951;0.439;-2.94;4014.0;-187.0;0.69;"7Iron";10.3;46.7;59.7
944;"163114";"018";"Afa";"1672993874297";"2023-01-06 16:31:14";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";7.855;0.004;-1.865;7.46;-4.967;0.0;-248.0;-36.0;1.05;"Putter";24.2;0.2;16.9
945;"163150";"018";"Afa";"1672993910810";"2023-01-06 16:31:51";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";12.067;0.004;-1.105;11.465;-2.95;0.0;-584.0;-51.0;1.05;"Putter";2.8;0.3;26.6
946;"163306";"018";"Paul";"1672993986667";"2023-01-06 16:33:07";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";5.171;0.004;-0.178;4.914;-0.469;0.0;-107.0;-7.0;1.05;"Putter";1.4;0.1;9.2
947;"163401";"018";"Afa";"1672994041050";"2023-01-06 16:34:01";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";2.671;0.004;-0.808;2.539;-2.15;0.0;-29.0;-10.0;1.05;"Putter";0.4;0.1;2.8
948;"163622";"018";"Afa";"1672994182369";"2023-01-06 16:36:22";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";94.69;19.739;1.375;74.967;1.919;-0.629;6444.0;-521.0;1.26;"8Iron";134.5;373.3;393.0
949;"163647";"018";"Afa";"1672994207887";"2023-01-06 16:36:48";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";97.625;23.402;-0.477;74.967;-0.479;-0.458;7397.0;5.0;1.3;"7Iron";121.3;389.5;403.8
950;"163707";"018";"Afa";"1672994227136";"2023-01-06 16:37:07";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";89.638;24.169;0.298;76.013;1.2;-2.828;7697.0;-782.0;1.18;"7Iron";168.7;342.0;357.5
951;"163728";"018";"Afa";"1672994248842";"2023-01-06 16:37:29";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";87.694;21.326;-6.197;73.633;-7.407;-1.843;6890.0;1084.0;1.19;"9Iron";189.4;330.8;349.9
952;"163753";"018";"Afa";"1672994273527";"2023-01-06 16:37:54";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";94.777;21.113;-1.943;76.717;-1.69;-2.868;7105.0;-243.0;1.24;"9Iron";132.6;375.2;392.7
953;"163815";"018";"Afa";"1672994295728";"2023-01-06 16:38:16";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";95.555;23.19;-3.149;76.346;-2.91;-4.006;7562.0;-219.0;1.25;"8Iron";133.6;377.9;392.7
954;"163835";"018";"Afa";"1672994315954";"2023-01-06 16:38:36";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";95.263;21.333;-4.96;73.888;-6.21;-0.453;6726.0;1124.0;1.29;"8Iron";148.8;376.6;394.4
955;"163904";"018";"Afa";"1672994344149";"2023-01-06 16:39:04";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";99.916;20.211;-3.914;76.263;-4.53;-1.677;6591.0;589.0;1.31;"7Iron";113.3;406.0;423.7
956;"164023";"018";"Afa";"1672994423163";"2023-01-06 16:40:23";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";85.305;24.643;2.911;69.111;4.25;-1.695;6995.0;-1034.0;1.23;"9Iron";197.7;316.3;332.4
957;"164115";"018";"Afa";"1672994475144";"2023-01-06 16:41:15";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";82.76;21.899;-0.759;65.91;-0.17;-2.868;6011.0;-471.0;1.26;"8Iron";205.4;299.5;319.7
958;"164147";"018";"Afa";"1672994507097";"2023-01-06 16:41:47";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";90.416;21.979;3.434;72.997;4.57;-0.611;6930.0;-993.0;1.24;"9Iron";167.3;347.3;365.8
959;"164236";"018";"Afa";"1672994556954";"2023-01-06 16:42:37";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";96.29;20.781;1.193;76.75;2.029;-1.837;6973.0;-796.0;1.25;"8Iron";127.5;383.9;401.6
960;"164320";"018";"Afa";"1672994600295";"2023-01-06 16:43:20";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";99.833;24.242;0.836;78.819;1.25;-0.587;8099.0;-370.0;1.27;"8Iron";113.4;399.4;411.9
961;"164444";"018";"Afa";"1672994684043";"2023-01-06 16:44:44";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";82.888;20.215;1.874;73.495;3.15;-2.759;6591.0;-1204.0;1.13;"7Iron";206.6;299.1;321.0
962;"164513";"018";"Afa";"1672994713948";"2023-01-06 16:45:14";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";85.26;26.117;7.513;75.041;8.739;3.368;8358.0;-1030.0;1.14;"7Iron";207.5;314.9;328.9
963;"164547";"018";"Afa";"1672994747964";"2023-01-06 16:45:48";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";98.263;20.94;-0.949;72.967;-2.42;4.375;6311.0;1307.0;1.35;"6Iron";127.0;393.6;411.2
964;"164701";"018";"Afa";"1672994821405";"2023-01-06 16:47:01";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";62.93;36.006;12.519;67.291;15.0;-10.361;6457.0;-2857.0;0.94;"7Iron";343.7;186.5;195.8
965;"164747";"018";"Afa";"1672994867538";"2023-01-06 16:47:48";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";55.9;22.927;-0.18;67.833;1.559;-6.326;6637.0;-1420.0;0.82;"7Iron";354.6;146.9;170.4
966;"164819";"018";"Afa";"1672994899976";"2023-01-06 16:48:20";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";96.19;22.264;0.512;76.555;-0.768;5.078;7331.0;1168.0;1.26;"8Iron";132.2;381.9;397.8
967;"164918";"018";"Afa";"1672994958940";"2023-01-06 16:49:19";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";95.375;21.489;-0.187;75.358;-1.128;3.197;6944.0;864.0;1.27;"8Iron";134.2;377.9;395.1
968;"165054";"018";"Afa";"1672995054862";"2023-01-06 16:50:55";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";82.79;21.281;6.926;71.982;6.69;7.789;6593.0;213.0;1.15;"7Iron";207.1;300.8;321.3
969;"165158";"018";"Afa";"1672995118365";"2023-01-06 16:51:58";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";94.5;21.02;-3.086;75.527;-3.42;-1.866;6965.0;316.0;1.25;"8Iron";139.9;373.3;391.3
970;"165218";"018";"Afa";"1672995138839";"2023-01-06 16:52:19";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";90.583;20.704;-5.965;77.277;-6.82;-2.858;6876.0;822.0;1.17;"7Iron";173.5;348.7;368.2
971;"165251";"018";"Afa";"1672995171283";"2023-01-06 16:52:51";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";90.15;21.801;-2.951;76.125;-2.68;-3.93;7337.0;-254.0;1.18;"9Iron";161.6;347.1;365.2
972;"165320";"018";"Afa";"1672995200517";"2023-01-06 16:53:21";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";88.18;24.44;1.588;71.722;2.16;-0.4;7268.0;-469.0;1.23;"9Iron";176.6;333.7;349.1
973;"165344";"018";"Afa";"1672995224831";"2023-01-06 16:53:45";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";100.93;20.909;-5.372;77.649;-6.38;-1.718;6975.0;966.0;1.3;"8Iron";127.2;411.7;428.3
974;"165409";"018";"Afa";"1672995249209";"2023-01-06 16:54:09";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";99.51;21.787;-3.105;78.883;-3.94;-0.118;7368.0;798.0;1.26;"8Iron";121.1;402.5;418.1
975;"165432";"018";"Afa";"1672995272989";"2023-01-06 16:54:33";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";107.708;24.398;-0.171;82.805;-0.3;0.289;8465.0;126.0;1.3;"7Iron";75.4;440.0;450.8
976;"165504";"018";"Afa";"1672995304706";"2023-01-06 16:55:05";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";103.97;22.506;-1.866;81.454;-2.49;0.36;7845.0;610.0;1.28;"8Iron";94.9;426.7;440.1
977;"165540";"018";"Afa";"1672995340898";"2023-01-06 16:55:41";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";84.958;19.173;-7.645;73.583;-9.25;-1.746;6019.0;1478.0;1.15;"7Iron";227.5;308.0;318.6
978;"165802";"018";"Paul";"1672995482053";"2023-01-06 16:58:02";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";66.319;23.506;11.863;56.409;13.31;6.808;5539.0;-938.0;1.18;"7Iron";314.2;203.2;222.5
979;"165829";"018";"Paul";"1672995509867";"2023-01-06 16:58:30";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";94.11;24.423;-0.829;69.972;-1.35;0.961;6930.0;412.0;1.34;"7Iron";144.1;367.6;382.0
980;"165857";"018";"Paul";"1672995537069";"2023-01-06 16:58:57";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";55.048;0.004;7.276;48.513;3.14;9.758;390.0;570.0;1.13;"7Iron";413.7;10.6;112.3
981;"165917";"018";"Paul";"1672995557277";"2023-01-06 16:59:17";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";85.166;23.819;-3.555;64.76;-4.11;-1.616;6276.0;416.0;1.32;"7Iron";195.8;315.3;332.5
982;"165943";"018";"Paul";"1672995583537";"2023-01-06 16:59:44";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";72.458;23.132;7.701;58.011;8.489;4.934;5605.0;-535.0;1.25;"9Iron";273.3;238.6;258.2
983;"170011";"018";"Paul";"1672995611830";"2023-01-06 17:00:12";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";88.833;21.336;-6.191;68.861;-8.189;1.003;5959.0;1637.0;1.29;"8Iron";202.0;334.2;343.2
984;"170041";"018";"Paul";"1672995641910";"2023-01-06 17:00:42";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";70.51;22.525;5.841;57.671;7.36;0.449;5383.0;-1031.0;1.22;"9Iron";283.9;225.5;246.4
985;"170113";"018";"Paul";"1672995673745";"2023-01-06 17:01:14";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";77.083;22.566;1.66;61.554;2.088;0.143;5841.0;-315.0;1.25;"8Iron";239.5;265.6;286.1
986;"170140";"018";"Paul";"1672995700111";"2023-01-06 17:01:40";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";79.83;23.082;3.588;62.193;5.019;-1.457;5869.0;-1036.0;1.28;"8Iron";228.6;281.8;301.4
987;"170213";"018";"Paul";"1672995733227";"2023-01-06 17:02:13";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";89.97;23.679;0.791;68.708;1.12;-0.375;6633.0;-266.0;1.31;"7Iron";164.9;344.4;360.6
988;"170246";"018";"Paul";"1672995766777";"2023-01-06 17:02:47";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";85.208;19.301;-4.421;69.194;-5.157;-1.725;5725.0;648.0;1.23;"9Iron";197.8;310.7;333.1
989;"170324";"018";"Paul";"1672995804782";"2023-01-06 17:03:25";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";82.22;21.899;-1.064;64.791;-1.269;-0.33;5924.0;162.0;1.27;"8Iron";208.5;296.3;316.8
990;"170351";"018";"Paul";"1672995831100";"2023-01-06 17:03:51";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";69.166;23.166;9.413;57.722;11.079;3.539;5506.0;-1113.0;1.2;"9Iron";296.7;218.6;238.3
991;"170423";"018";"Paul";"1672995863090";"2023-01-06 17:04:23";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";77.236;22.663;5.616;60.888;7.177;0.075;5637.0;-1116.0;1.27;"8Iron";248.0;265.5;284.6
992;"170519";"018";"Paul";"1672995919504";"2023-01-06 17:05:20";"SHbSjIbv2ojO19mnkh4OQoCzk5LQVk1q";76.388;21.016;6.743;55.756;8.449;0.574;4659.0;-1148.0;1.37;"6Iron";251.3;257.6;283.9
993;"122305";"019";"Player 0";"1673065385531";"2023-01-07 12:23:06";"Yw4kS5Su2oibrR49N1lkQrAFBkoUN3UC";160.0;12.0;2.0;120.0;0.0;0.0;3000.0;0.0;1.33;"7Iron";0.0;0.0;0.0
994;"093844";"018";"Guest.1";"1673228324820";"2023-01-09 09:38:45";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";31.07;0.004;-28.534;36.402;-15.0;-1.94;7.0;-118.0;0.85;"1Wood";514.4;6.6;13.5
995;"093921";"018";"Guest.1";"1673228361137";"2023-01-09 09:39:21";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";33.02;10.508;-8.043;44.777;-10.609;-5.051;2226.0;703.0;0.74;"7Iron";462.8;28.0;63.0
996;"094012";"018";"Guest.1";"1673228412785";"2023-01-09 09:40:13";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";59.61;3.125;-7.412;51.026;-11.159;-4.61;1158.0;834.0;1.17;"7Iron";388.7;33.4;138.2
997;"094051";"018";"Guest.1";"1673228451355";"2023-01-09 09:40:51";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";69.23;1.109;-3.713;57.768;-2.46;-4.526;963.0;-341.0;1.2;"9Iron";365.2;24.8;160.2
998;"094137";"018";"Guest.1";"1673228497862";"2023-01-09 09:41:38";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";68.625;13.897;-10.795;58.566;-12.439;-4.486;3606.0;1275.0;1.17;"7Iron";302.9;179.8;235.5
999;"094231";"018";"Guest.1";"1673228551750";"2023-01-09 09:42:32";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";58.006;19.408;3.677;53.241;5.48;-2.94;4441.0;-1191.0;1.09;"7Iron";346.5;146.4;180.2
1000;"094309";"018";"Guest.1";"1673228589627";"2023-01-09 09:43:10";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";41.618;7.287;-8.064;50.763;-11.56;-4.67;1880.0;943.0;0.82;"7Iron";436.1;33.3;90.2
1001;"104000";"018";"guang";"1673232000446";"2023-01-09 10:40:00";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";75.347;20.013;0.777;61.486;0.888;0.354;5276.0;-90.0;1.23;"9Iron";249.4;250.3;275.7
1002;"104043";"018";"guang";"1673232043340";"2023-01-09 10:40:43";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";85.958;19.261;2.993;68.18;3.539;0.99;5646.0;-476.0;1.26;"8Iron";190.2;315.7;337.9
1003;"104256";"018";"guang";"1673232176126";"2023-01-09 10:42:56";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";97.777;23.097;0.94;72.623;1.0;0.712;6996.0;-55.0;1.35;"6Iron";119.7;390.9;405.6
1004;"104418";"018";"hsiang";"1673232258842";"2023-01-09 10:44:19";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";60.47;0.004;-3.196;52.27;-6.677;-1.105;468.0;575.0;1.16;"7Iron";393.7;13.0;131.6
1005;"104445";"018";"hsiang";"1673232285404";"2023-01-09 10:44:45";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";57.49;13.484;0.083;50.957;1.32;-4.649;3133.0;-852.0;1.13;"7Iron";352.7;116.1;172.5
1006;"104509";"018";"hsiang";"1673232309817";"2023-01-09 10:45:10";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";62.04;17.065;4.774;55.901;5.947;0.349;4257.0;-865.0;1.11;"7Iron";324.2;160.7;203.3
1007;"104619";"018";"guang";"1673232379939";"2023-01-09 10:46:20";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";49.909;5.544;-7.959;41.041;-13.75;-2.9;1076.0;1003.0;1.22;"9Iron";414.8;35.8;111.9
1008;"104646";"018";"guang";"1673232406161";"2023-01-09 10:46:46";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";74.263;12.727;-5.71;62.443;-7.21;0.082;3607.0;1259.0;1.19;"9Iron";267.6;204.5;265.0
1009;"104711";"018";"guang";"1673232431276";"2023-01-09 10:47:11";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";65.16;14.199;-4.735;53.784;-5.236;-2.789;3461.0;379.0;1.21;"9Iron";308.8;163.2;218.0
1010;"104742";"018";"hsiang";"1673232462914";"2023-01-09 10:47:43";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";65.72;16.388;-3.513;60.823;-4.098;-1.309;4547.0;478.0;1.08;"7Iron";306.5;177.8;219.7
1011;"104835";"018";"hsiang";"1673232515350";"2023-01-09 10:48:35";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";54.868;18.187;8.404;48.243;11.46;-2.93;3508.0;-1740.0;1.14;"7Iron";363.4;127.1;167.3
1012;"104900";"018";"hsiang";"1673232540258";"2023-01-09 10:49:00";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";76.22;14.274;-3.833;60.762;-4.118;-2.75;3860.0;239.0;1.25;"8Iron";239.8;234.9;287.3
1013;"104946";"018";"guang";"1673232586681";"2023-01-09 10:49:47";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";72.013;11.12;-1.996;58.881;-1.799;-2.74;3174.0;-162.0;1.22;"9Iron";280.5;171.7;244.6
1014;"105011";"018";"guang";"1673232611277";"2023-01-09 10:50:11";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";75.763;13.687;-4.063;58.305;-4.769;-1.36;3549.0;568.0;1.3;"8Iron";246.6;224.9;281.7
1015;"105049";"018";"guang";"1673232649192";"2023-01-09 10:50:49";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";77.48;16.718;-1.376;58.187;-0.97;-2.89;4132.0;-314.0;1.33;"7Iron";224.2;258.4;300.8
1016;"105138";"018";"hsiang";"1673232698431";"2023-01-09 10:51:38";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";74.72;20.746;-3.134;65.916;-3.2;-2.89;6130.0;57.0;1.13;"7Iron";255.6;249.2;270.3
1017;"105210";"018";"hsiang";"1673232730076";"2023-01-09 10:52:10";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";89.958;19.52;0.921;71.652;0.939;0.851;6021.0;-17.0;1.26;"8Iron";160.8;341.9;364.4
1018;"105238";"018";"hsiang";"1673232758192";"2023-01-09 10:52:38";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";83.11;19.242;-1.692;66.869;-2.088;-0.216;5541.0;345.0;1.24;"9Iron";203.7;297.4;322.3
1019;"105329";"018";"guang";"1673232809554";"2023-01-09 10:53:30";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";54.22;9.078;25.693;52.636;15.0;2.141;851.0;-2450.0;1.03;"7Iron";417.2;62.6;129.1
1020;"105423";"018";"guang";"1673232863084";"2023-01-09 10:54:23";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";96.87;20.902;-2.292;71.257;-3.17;0.882;6042.0;772.0;1.36;"6Iron";128.2;385.6;404.1
1021;"105500";"018";"guang";"1673232900415";"2023-01-09 10:55:00";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";76.58;16.479;-7.861;59.472;-9.22;-2.759;4140.0;1055.0;1.29;"8Iron";247.9;247.0;289.8
1022;"105823";"018";"guang";"1673233103347";"2023-01-09 10:58:23";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";80.91;20.204;-4.102;67.47;-3.74;-5.421;5912.0;-308.0;1.2;"9Iron";219.0;285.7;307.0
1023;"105849";"018";"guang";"1673233129153";"2023-01-09 10:58:49";"91jV4+Hx2oh8MxUGEBZrT6l9cEwi9hkq";78.583;0.386;-11.38;70.897;-15.0;-2.759;288.0;1237.0;1.11;"7Iron";365.0;16.4;160.0
